gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalCharges_missing,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_0-12,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61+,MonthlyCharges_TotalCharges,tenure_TotalCharges,MonthlyCharges_tenure,TotalCharges_log,MonthlyCharges_bin_Low,MonthlyCharges_bin_Medium,MonthlyCharges_bin_High,gender_z,SeniorCitizen_z,Partner_z,Dependents_z,tenure_z,PhoneService_z,PaperlessBilling_z,MonthlyCharges_z,TotalCharges_z,Churn_z,MonthlyCharges_TotalCharges_z,tenure_TotalCharges_z,MonthlyCharges_tenure_z,TotalCharges_log_z
1,0,0,0,52,1,1,79.75,4217.8,0,0,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,336369.55,219325.6,4147.0,8.347306006402459,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,0.7992395985115635,0.3274150630750442,0.8297385900637549,0.4989657042044731,0.8570828263298967,-0.6009808099475747,0.6112332741046991,0.6371332148903558,0.8258294776114884,0.9084591708763884
0,0,1,1,69,1,1,64.15,4254.1,0,0,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,272900.5150000001,293532.9,4426.35,8.355873542493944,False,True,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.4914937770436862,0.3274150630750442,0.8297385900637549,-0.019947866280413735,0.8731443970589717,-0.6009808099475747,0.34261868821435926,1.1121351973635305,0.949311379253004,0.9140027042744753
0,1,0,0,43,1,1,90.25,3838.75,0,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,346447.1875,165066.25,3880.75,8.253162539295738,False,False,True,-1.0094870000640024,2.272997308849135,-0.9665536859352237,-0.6539654975887953,0.4327520922298514,0.3274150630750442,0.8297385900637549,0.8482344535693009,0.6893655154523253,-0.6009808099475747,0.653884000144814,0.2898183440123446,0.7081382074770567,0.8475446385598597
0,0,0,0,15,1,1,99.1,1426.4,1,0,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,141356.24,21396.0,1486.5,7.263609886536967,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.7074312606465861,0.3274150630750442,0.8297385900637549,1.142618113748227,-0.37802099001003964,1.663710385590557,-0.2141049322939727,-0.6298169691228404,-0.3501991578538844,0.2072650854704249
0,1,1,0,25,1,1,69.5,1752.65,0,0,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,121809.175,43816.25,1737.5,7.4694546091209375,False,True,False,-1.0094870000640024,2.272997308849135,1.0344567814491916,-0.6539654975887953,-0.30022292033357273,0.3274150630750442,0.8297385900637549,0.15801287744356976,-0.23366596382930443,-0.6009808099475747,-0.2968323090430687,-0.4863046300733911,-0.23924889004640137,0.3404547309273326
0,1,1,0,8,1,1,80.65,633.3,1,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,51075.645,5066.4,645.2,6.4525220286398515,False,False,True,-1.0094870000640024,2.272997308849135,1.0344567814491916,-0.6539654975887953,-0.9924770988656955,0.3274150630750442,0.8297385900637549,0.5289030255786014,-0.7289419747271005,1.663710385590557,-0.5961917978002548,-0.7343429709177305,-0.722081469831715,-0.31754071412276813
0,1,1,1,60,1,1,74.85,4456.35,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,333557.7975,267381.0,4491.0,8.402309698021336,False,False,True,-1.0094870000640024,2.272997308849135,1.0344567814491916,1.528915544836743,1.1250062707619741,0.3274150630750442,0.8297385900637549,0.3359736211675533,0.9626334516031976,-0.6009808099475747,0.5993333337099281,0.9447365136027653,0.9778888087898715,0.9440487264092043
1,1,0,0,18,1,1,95.45,1752.55,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,167280.8975,31545.899999999998,1718.1000000000001,7.4693975835734765,False,False,True,0.9904615066732041,2.272997308849135,-0.9665536859352237,-0.6539654975887953,-0.5852687585526821,0.3274150630750442,0.8297385900637549,1.02120564373093,-0.23371021058062427,1.663710385590557,-0.10438621451747901,-0.5648473148987347,-0.24782432907215896,0.3404178331514121
0,0,1,1,63,1,1,99.65,6311.2,0,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,628911.0800000001,397605.6,6277.950000000001,8.750239547701803,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.2471687728558782,0.3274150630750442,0.8297385900637549,1.1609131434768614,1.7833443184578692,-0.6009808099475747,1.849331851413721,1.7783060299007059,1.7677795699794407,1.1691730470189436
1,1,1,1,66,1,1,108.45,7076.35,0,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,767430.1575000001,467039.10000000003,7157.7,8.864654822837052,False,False,True,0.9904615066732041,2.272997308849135,1.0344567814491916,1.528915544836743,1.3693312749497821,0.3274150630750442,0.8297385900637549,1.4536336191350026,2.1218983361810557,-0.6009808099475747,2.4355743339183697,2.2227508506939593,2.156658048479971,1.2432042378059793
0,0,1,1,34,1,0,24.95,894.3,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,22312.785,30406.199999999997,848.3,6.7971588576401105,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,0.06626458594813933,0.3274150630750442,-1.2050277364749034,-1.323884530575771,-0.6134579537825123,-0.6009808099475747,-0.7179223980515714,-0.5721425508044297,-0.6323045798249428,-0.09454710763274714
0,0,0,0,72,1,1,107.5,7853.7,0,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,844272.75,565466.4,7740.0,8.968867357726134,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,1.6136562791375904,0.3274150630750442,0.8297385900637549,1.4220331132400894,2.4658504575652533,-0.6009808099475747,2.7607886870770026,2.8527853975577027,2.4140538291345424,1.3106338536824829
0,0,1,0,47,1,1,100.5,4707.1,0,0,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,473063.55000000005,221233.7,4723.5,8.457039708596394,False,False,True,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.5956354283550568,0.3274150630750442,0.8297385900637549,1.1891872803302044,1.0735821805375099,-0.6009808099475747,1.1897516366998473,0.6493469901221331,1.0806614672171218,0.9794611995240845
1,0,0,0,60,1,1,89.9,5450.7,0,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,490017.93,327042.0,5394.0,8.603682765623805,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,1.1250062707619741,0.3274150630750442,0.8297385900637549,0.8365921619238069,1.4026010233512864,-0.6009808099475747,1.2615062137582107,1.3266274229382629,1.3770445531331272,1.0743450349171955
1,0,1,0,72,0,0,42.1,2962.0,0,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,124700.2,213264.0,3031.2000000000003,7.993957547573565,False,True,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,1.6136562791375904,-3.0537935721706098,-1.2050277364749034,-0.7534122399465523,0.30143212325628055,-0.6009808099475747,-0.2845968704047844,0.5983328270988664,0.3326091237485819,0.6798287966632874
0,0,1,1,18,1,1,54.4,957.1,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,52066.24,17227.8,979.1999999999999,6.864952156656828,False,True,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,-0.5852687585526821,0.3274150630750442,0.8297385900637549,-0.3442688478334684,-0.5856709939536996,-0.6009808099475747,-0.5919993870331769,-0.6564976765915757,-0.5744424680480523,-0.050682172223935125
0,0,0,0,9,1,0,94.4,857.25,1,0,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,80924.40000000001,7715.25,849.6,6.754895432337801,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.9517562648343941,0.3274150630750442,-1.2050277364749034,0.9862787687944473,-0.6298513751464855,1.663710385590557,-0.4698654567164928,-0.7173876444030335,-0.6317299370036292,-0.12189320891310805
0,0,0,0,3,1,1,75.3,244.1,0,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,18380.73,732.3,225.89999999999998,5.501666290534067,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.1960812690222022,0.3274150630750442,0.8297385900637549,0.3509422818546174,-0.9011503308636282,-0.6009808099475747,-0.7345636992076869,-0.7620856066454417,-0.9074258813523429,-0.9327818388366343
1,0,1,0,47,1,1,78.9,3650.35,0,0,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,288012.615,171566.44999999998,3708.3,8.202852241207772,False,False,True,0.9904615066732041,-0.43988526126177124,1.0344567814491916,-0.6539654975887953,0.5956354283550568,0.3274150630750442,0.8297385900637549,0.4706915673511301,0.6060046359658868,-0.6009808099475747,0.40657634068904064,0.331426216640403,0.6319096270651028,0.8149918935535645
0,0,0,0,31,1,0,79.2,2497.2,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,197778.24,77413.2,2455.2000000000003,7.823325751531809,False,False,True,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.05589791614576469,0.3274150630750442,-1.2050277364749034,0.4806706744758394,0.09577322312201006,-0.6009808099475747,0.024685088148354326,-0.27125007539949625,0.07799815061268466,0.5694233020108506
0,0,1,1,50,1,0,20.15,930.9,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,18757.635,46545.0,1007.4999999999999,6.83722551279161,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,0.7177979304489608,0.3274150630750442,-1.2050277364749034,-1.483550244571121,-0.5972636427994781,-0.6009808099475747,-0.7329685563085552,-0.46883786252257503,-0.5619329358609935,-0.0686224031891075
1,0,0,0,10,1,1,79.85,887.35,0,0,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,70854.89749999999,8873.5,798.5,6.789365809481915,False,False,True,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-0.9110354308030928,0.3274150630750442,0.8297385900637549,0.5022920732460427,-0.616533102999236,-0.6009808099475747,-0.5124817536896428,-0.7099736696835712,-0.6543178202106505,-0.09958951682443873
1,0,0,0,1,1,0,49.05,49.05,0,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2405.9024999999997,49.05,49.05,3.9130225057612296,False,True,False,0.9904615066732041,-0.43988526126177124,-0.9665536859352237,-0.6539654975887953,-1.277522937084805,0.3274150630750442,-1.2050277364749034,-0.5222295915574521,-0.9874536193128308,-0.6009808099475747,-0.8021725997303139,-0.7664590996107536,-0.9855994066979739,-1.9606969575489919
0,0,1,1,52,1,1,20.4,1090.65,0,0,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,22249.260000000002,56713.8,1060.8,6.995445592109125,True,False,False,-1.0094870000640024,-0.43988526126177124,1.0344567814491916,1.528915544836743,0.7992395985115635,0.3274150630750442,0.8297385900637549,-1.4752343219671966,-0.5265794575661525,-0.6009808099475747,-0.71819124949336,-0.40374722912972527,-0.5383725801871335,0.033752221741425927
1,1,1,1,64,1,1,111.6,7099.0,0,0,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,792248.3999999999,454336.0,7142.4,8.867850063029406,False,False,True,0.9904615066732041,2.272997308849135,1.0344567814491916,1.528915544836743,1.2878896068871795,0.3274150630750442,0.8297385900637549,1.5584142439444506,2.1319202253549827,-0.6009808099475747,2.5406104658158135,2.141438126965229,2.1498949445060487,1.2452716840976654
1,0,1,1,62,1,1,24.25,1424.6,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,34546.549999999996,88325.2,1503.5,7.262348056716545,True,False,False,0.9904615066732041,-0.43988526126177124,1.0344567814491916,1.528915544836743,1.2064479388245768,0.3274150630750442,0.8297385900637549,-1.3471691138667596,-0.3788174315337955,-0.6009808099475747,-0.6661464774100376,-0.20140220823888966,-0.34268459788285965,0.20644863186258236
0,0,0,1,3,1,1,64.5,177.4,0,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,11442.300000000001,532.2,193.5,5.184028220145909,False,True,False,-1.0094870000640024,-0.43988526126177124,-0.9665536859352237,1.528915544836743,-1.1960812690222022,0.3274150630750442,0.8297385900637549,-0.008305574634919665,-0.9306629139939118,-0.6009808099475747,-0.7639286249731271,-0.7633664495907164,-0.9217477485912371,-1.1383061847977367
0,1,0,0,56,1,0,110.5,6139.5,0,0,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,678414.75,343812.0,6188.0,8.722661451050438,False,False,True,-1.0094870000640024,2.272997308849135,-0.9665536859352237,-0.6539654975887953,0.9621229346367688,0.3274150630750442,-1.2050277364749034,1.5218241844871832,1.7073726464418317,-0.6009808099475747,2.058842013607018,1.4339724313953168,1.72801870707393,1.1513289319536513
